Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Id,Store_Size,Store_Location_City_Type,Store_Type,Product_Store_Sales_Total,Store_Age
13.19,Low Sugar,0.069,Dairy,117.82,OUT004,Medium,Tier 2,Supermarket Type2,2976.17,17
13.25,Low Sugar,0.065,Fruits and Vegetables,160.72,OUT004,Medium,Tier 2,Supermarket Type2,3869.27,17
15.61,Regular,0.031,Dairy,145.71,OUT001,High,Tier 2,Supermarket Type1,4094.24,39
12.28,Regular,0.132,Fruits and Vegetables,133.39,OUT002,Small,Tier 3,Food Mart,639.55,28
15.33,No Sugar,0.123,Health and Hygiene,179.08,OUT001,High,Tier 2,Supermarket Type1,4714.35,39
13.13,Low Sugar,0.086,Snack Foods,161.03,OUT004,Medium,Tier 2,Supermarket Type2,3848.48,17
11.27,Low Sugar,0.019,Frozen Foods,150.47,OUT004,Medium,Tier 2,Supermarket Type2,3211.77,17
12.52,No Sugar,0.186,Health and Hygiene,146.78,OUT004,Medium,Tier 2,Supermarket Type2,3418.77,17
12.66,Regular,0.136,Baking Goods,129.26,OUT004,Medium,Tier 2,Supermarket Type2,3091.45,17
11.91,No Sugar,0.045,Household,122.21,OUT004,Medium,Tier 2,Supermarket Type2,2777.43,17
17.0,No Sugar,0.064,Health and Hygiene,225.18,OUT003,Medium,Tier 1,Departmental Store,6034.1,27
10.79,No Sugar,0.084,Health and Hygiene,89.06,OUT002,Small,Tier 3,Food Mart,1845.57,28
9.58,Regular,0.071,Baking Goods,153.74,OUT004,Medium,Tier 2,Supermarket Type2,2895.58,17
10.71,Regular,0.017,Baking Goods,64.68,OUT002,Small,Tier 3,Food Mart,1329.18,28
9.42,Low Sugar,0.006,Breakfast,116.4,OUT002,Small,Tier 3,Food Mart,2095.91,28
11.36,Low Sugar,0.004,Snack Foods,143.24,OUT004,Medium,Tier 2,Supermarket Type2,3084.38,17
10.12,Low Sugar,0.065,Snack Foods,115.4,OUT002,Small,Tier 3,Food Mart,2232.59,28
8.26,Regular,0.081,Canned,123.63,OUT002,Small,Tier 3,Food Mart,1981.74,28
13.41,Low Sugar,0.019,Snack Foods,150.5,OUT004,Medium,Tier 2,Supermarket Type2,3695.3,17
15.11,Low Sugar,0.09,Fruits and Vegetables,158.54,OUT003,Medium,Tier 1,Departmental Store,4243.06,27
9.88,Low Sugar,0.11,Dairy,94.05,OUT002,Small,Tier 3,Food Mart,1741.57,28
11.66,Low Sugar,0.013,Baking Goods,162.76,OUT004,Medium,Tier 2,Supermarket Type2,3550.3,17
15.81,Low Sugar,0.172,Meat,124.71,OUT004,Medium,Tier 2,Supermarket Type2,3710.66,17
11.11,Low Sugar,0.026,Baking Goods,155.19,OUT004,Medium,Tier 2,Supermarket Type2,3271.72,17
13.72,No Sugar,0.011,Health and Hygiene,144.14,OUT004,Medium,Tier 2,Supermarket Type2,3635.54,17
11.33,Low Sugar,0.041,Meat,124.97,OUT004,Medium,Tier 2,Supermarket Type2,2703.31,17
16.57,Regular,0.046,Meat,201.92,OUT003,Medium,Tier 1,Departmental Store,5461.78,27
13.09,Low Sugar,0.038,Meat,176.27,OUT001,High,Tier 2,Supermarket Type1,4150.5,39
12.2,Low Sugar,0.039,Hard Drinks,118.88,OUT004,Medium,Tier 2,Supermarket Type2,2774.96,17
8.28,Regular,0.094,Canned,146.49,OUT001,High,Tier 2,Supermarket Type1,2453.27,39
14.04,Low Sugar,0.156,Baking Goods,118.63,OUT004,Medium,Tier 2,Supermarket Type2,3185.66,17
14.52,Low Sugar,0.044,Fruits and Vegetables,171.66,OUT003,Medium,Tier 1,Departmental Store,4379.86,27
11.31,Low Sugar,0.037,Dairy,159.43,OUT004,Medium,Tier 2,Supermarket Type2,3404.02,17
12.16,Low Sugar,0.152,Dairy,148.14,OUT004,Medium,Tier 2,Supermarket Type2,3365.46,17
14.08,Low Sugar,0.162,Canned,127.79,OUT004,Medium,Tier 2,Supermarket Type2,3381.6,17
13.84,Regular,0.118,Fruits and Vegetables,153.96,OUT004,Medium,Tier 2,Supermarket Type2,3863.96,17
14.33,Low Sugar,0.128,Soft Drinks,123.3,OUT004,Medium,Tier 2,Supermarket Type2,3346.17,17
14.32,No Sugar,0.103,Health and Hygiene,153.19,OUT004,Medium,Tier 2,Supermarket Type2,3955.22,17
8.31,Low Sugar,0.078,Soft Drinks,85.35,OUT002,Small,Tier 3,Food Mart,1209.07,28
11.07,Low Sugar,0.068,Soft Drinks,160.15,OUT004,Medium,Tier 2,Supermarket Type2,3363.62,17
11.52,Low Sugar,0.051,Snack Foods,96.64,OUT002,Small,Tier 3,Food Mart,2167.24,28
15.93,Low Sugar,0.035,Fruits and Vegetables,176.84,OUT001,High,Tier 2,Supermarket Type1,4802.86,39
14.09,Regular,0.183,Hard Drinks,117.92,OUT004,Medium,Tier 2,Supermarket Type2,3181.9,17
13.96,No Sugar,0.123,Household,164.56,OUT003,Medium,Tier 1,Departmental Store,6313.22,27
10.96,Regular,0.035,Breads,181.43,OUT004,Medium,Tier 2,Supermarket Type2,3774.04,17
14.98,No Sugar,0.086,Health and Hygiene,116.36,OUT004,Medium,Tier 2,Supermarket Type2,3352.54,17
10.99,Regular,0.061,Meat,98.97,OUT002,Small,Tier 3,Food Mart,2094.43,28
7.65,Low Sugar,0.019,Canned,126.46,OUT002,Small,Tier 3,Food Mart,1901.23,28
11.52,Regular,0.131,Soft Drinks,161.47,OUT004,Medium,Tier 2,Supermarket Type2,3492.96,17
14.91,Regular,0.014,Meat,202.3,OUT003,Medium,Tier 1,Departmental Store,5027.1,27
8.59,Regular,0.057,Baking Goods,144.68,OUT001,High,Tier 2,Supermarket Type1,2487.05,39
15.33,Regular,0.01,Frozen Foods,172.3,OUT001,High,Tier 2,Supermarket Type1,4574.95,39
11.94,Regular,0.074,Frozen Foods,126.12,OUT004,Medium,Tier 2,Supermarket Type2,2864.2,17
17.14,Regular,0.031,Meat,206.22,OUT003,Medium,Tier 1,Departmental Store,5678.29,27
13.76,Low Sugar,0.034,Canned,132.72,OUT004,Medium,Tier 2,Supermarket Type2,3410.72,17
11.54,Low Sugar,0.037,Meat,157.41,OUT004,Medium,Tier 2,Supermarket Type2,3414.84,17
12.46,Regular,0.076,Frozen Foods,145.51,OUT004,Medium,Tier 2,Supermarket Type2,3377.95,17
11.2,Low Sugar,0.045,Snack Foods,131.31,OUT004,Medium,Tier 2,Supermarket Type2,2803.16,17
11.55,No Sugar,0.037,Health and Hygiene,117.57,OUT003,Medium,Tier 1,Departmental Store,6197.68,27
14.8,Low Sugar,0.051,Snack Foods,199.65,OUT003,Medium,Tier 1,Departmental Store,5015.3,27
11.28,No Sugar,0.031,Health and Hygiene,103.88,OUT002,Small,Tier 3,Food Mart,2258.95,28
12.34,No Sugar,0.061,Household,159.88,OUT004,Medium,Tier 2,Supermarket Type2,3645.03,17
14.03,Low Sugar,0.039,Meat,121.62,OUT004,Medium,Tier 2,Supermarket Type2,3244.95,17
12.04,Regular,0.132,Canned,135.04,OUT004,Medium,Tier 2,Supermarket Type2,3068.91,17
13.42,No Sugar,0.056,Household,192.68,OUT002,Small,Tier 3,Food Mart,661.87,28
9.37,Low Sugar,0.111,Dairy,135.92,OUT001,High,Tier 2,Supermarket Type1,2484.71,39
11.95,Low Sugar,0.036,Dairy,122.77,OUT004,Medium,Tier 2,Supermarket Type2,2797.89,17
14.23,Low Sugar,0.022,Baking Goods,168.63,OUT003,Medium,Tier 1,Departmental Store,4251.65,27
15.11,Low Sugar,0.032,Fruits and Vegetables,204.18,OUT003,Medium,Tier 1,Departmental Store,5179.13,27
11.33,Regular,0.103,Meat,130.86,OUT004,Medium,Tier 2,Supermarket Type2,2823.85,17
7.18,Regular,0.108,Frozen Foods,111.69,OUT002,Small,Tier 3,Food Mart,1492.4,28
12.92,Regular,0.054,Snack Foods,161.9,OUT004,Medium,Tier 2,Supermarket Type2,3817.72,17
11.47,Low Sugar,0.178,Meat,194.61,OUT001,High,Tier 2,Supermarket Type1,4159.9,39
11.62,Low Sugar,0.014,Hard Drinks,140.0,OUT004,Medium,Tier 2,Supermarket Type2,3076.39,17
9.68,Regular,0.041,Meat,160.78,OUT004,Medium,Tier 2,Supermarket Type2,3061.6,17
13.1,Low Sugar,0.034,Baking Goods,167.11,OUT004,Medium,Tier 2,Supermarket Type2,3964.21,17
11.62,Low Sugar,0.184,Soft Drinks,135.03,OUT004,Medium,Tier 2,Supermarket Type2,2974.58,17
10.98,Regular,0.045,Baking Goods,59.3,OUT002,Small,Tier 3,Food Mart,1280.99,28
14.08,No Sugar,0.048,Health and Hygiene,121.62,OUT004,Medium,Tier 2,Supermarket Type2,3256.49,17
7.94,Low Sugar,0.036,Frozen Foods,150.78,OUT001,High,Tier 2,Supermarket Type1,2464.78,39
12.15,No Sugar,0.042,Health and Hygiene,93.63,OUT002,Small,Tier 3,Food Mart,2246.04,28
13.01,Low Sugar,0.013,Baking Goods,152.14,OUT004,Medium,Tier 2,Supermarket Type2,3637.71,17
12.57,Regular,0.027,Meat,136.22,OUT004,Medium,Tier 2,Supermarket Type2,5117.7,17
13.96,Regular,0.081,Soft Drinks,161.59,OUT001,High,Tier 2,Supermarket Type1,4046.64,39
13.46,Low Sugar,0.014,Dairy,192.81,OUT001,High,Tier 2,Supermarket Type1,4571.47,39
11.36,Low Sugar,0.045,Hard Drinks,122.44,OUT004,Medium,Tier 2,Supermarket Type2,2658.01,17
13.12,Low Sugar,0.056,Soft Drinks,180.78,OUT003,Medium,Tier 1,Departmental Store,4249.95,27
15.08,Low Sugar,0.031,Fruits and Vegetables,173.85,OUT001,High,Tier 2,Supermarket Type1,4550.82,39
11.75,Low Sugar,0.035,Fruits and Vegetables,197.72,OUT003,Medium,Tier 1,Departmental Store,4286.72,27
14.65,Regular,0.065,Soft Drinks,147.63,OUT004,Medium,Tier 2,Supermarket Type2,3916.42,17
14.24,Low Sugar,0.021,Frozen Foods,184.56,OUT001,High,Tier 2,Supermarket Type1,4580.86,39
15.09,Regular,0.105,Snack Foods,194.86,OUT001,High,Tier 2,Supermarket Type1,4981.8,39
15.03,Regular,0.025,Frozen Foods,140.39,OUT004,Medium,Tier 2,Supermarket Type2,3854.61,17
12.49,Regular,0.01,Fruits and Vegetables,144.1,OUT004,Medium,Tier 2,Supermarket Type2,3356.05,17
18.27,No Sugar,0.053,Health and Hygiene,198.07,OUT003,Medium,Tier 1,Departmental Store,5767.82,27
12.26,Low Sugar,0.046,Baking Goods,96.74,OUT001,High,Tier 2,Supermarket Type1,2334.68,39
16.6,Low Sugar,0.056,Canned,170.27,OUT003,Medium,Tier 1,Departmental Store,4820.03,27
17.14,Regular,0.036,Fruits and Vegetables,204.78,OUT003,Medium,Tier 1,Departmental Store,5648.58,27
10.38,Regular,0.091,Meat,132.31,OUT004,Medium,Tier 2,Supermarket Type2,2638.73,17
14.21,No Sugar,0.089,Health and Hygiene,161.9,OUT001,High,Tier 2,Supermarket Type1,4108.96,39
14.64,Low Sugar,0.139,Baking Goods,126.49,OUT004,Medium,Tier 2,Supermarket Type2,3481.48,17
11.01,Low Sugar,0.125,Fruits and Vegetables,190.92,OUT004,Medium,Tier 2,Supermarket Type2,3980.23,17
12.09,Low Sugar,0.07,Fruits and Vegetables,138.11,OUT004,Medium,Tier 2,Supermarket Type2,3143.83,17
15.48,Low Sugar,0.012,Dairy,199.52,OUT003,Medium,Tier 1,Departmental Store,5165.52,27
10.93,No Sugar,0.085,Health and Hygiene,136.04,OUT004,Medium,Tier 2,Supermarket Type2,2838.93,17
10.95,Low Sugar,0.063,Hard Drinks,173.24,OUT004,Medium,Tier 2,Supermarket Type2,3605.53,17
11.32,Low Sugar,0.043,Breads,145.65,OUT004,Medium,Tier 2,Supermarket Type2,3124.23,17
13.45,Regular,0.057,Canned,141.55,OUT004,Medium,Tier 2,Supermarket Type2,3520.81,17
13.29,Low Sugar,0.06,Snack Foods,112.89,OUT004,Medium,Tier 2,Supermarket Type2,2898.97,17
13.88,No Sugar,0.27,Household,164.6,OUT001,High,Tier 2,Supermarket Type1,4090.87,39
10.68,No Sugar,0.106,Household,102.64,OUT002,Small,Tier 3,Food Mart,2098.85,28
12.4,Low Sugar,0.021,Baking Goods,114.35,OUT004,Medium,Tier 2,Supermarket Type2,2727.71,17
8.52,Low Sugar,0.027,Snack Foods,167.62,OUT004,Medium,Tier 2,Supermarket Type2,2940.48,17
15.06,Low Sugar,0.081,Meat,160.46,OUT003,Medium,Tier 1,Departmental Store,4272.14,27
13.65,Regular,0.038,Canned,143.94,OUT004,Medium,Tier 2,Supermarket Type2,3614.76,17
11.65,Low Sugar,0.063,Soft Drinks,154.33,OUT004,Medium,Tier 2,Supermarket Type2,3376.47,17
10.05,Low Sugar,0.014,Dairy,109.17,OUT002,Small,Tier 3,Food Mart,2091.17,28
8.04,No Sugar,0.077,Health and Hygiene,101.64,OUT002,Small,Tier 3,Food Mart,1481.58,28
14.14,Low Sugar,0.061,Dairy,133.45,OUT004,Medium,Tier 2,Supermarket Type2,3511.93,17
10.44,No Sugar,0.012,Health and Hygiene,141.51,OUT004,Medium,Tier 2,Supermarket Type2,2840.46,17
12.63,No Sugar,0.05,Household,207.07,OUT001,High,Tier 2,Supermarket Type1,4677.12,39
11.27,Low Sugar,0.123,Hard Drinks,116.22,OUT004,Medium,Tier 2,Supermarket Type2,2509.49,17
12.61,No Sugar,0.076,Health and Hygiene,122.09,OUT004,Medium,Tier 2,Supermarket Type2,2933.31,17
12.3,Regular,0.17,Canned,138.71,OUT004,Medium,Tier 2,Supermarket Type2,3202.28,17
12.14,Low Sugar,0.04,Snack Foods,108.23,OUT004,Medium,Tier 2,Supermarket Type2,2543.54,17
13.58,Low Sugar,0.104,Baking Goods,130.78,OUT004,Medium,Tier 2,Supermarket Type2,3330.43,17
10.49,No Sugar,0.082,Health and Hygiene,106.12,OUT002,Small,Tier 3,Food Mart,2126.41,28
11.09,Low Sugar,0.045,Snack Foods,143.38,OUT004,Medium,Tier 2,Supermarket Type2,1561.06,17
15.89,Low Sugar,0.079,Hard Drinks,163.86,OUT001,High,Tier 2,Supermarket Type1,4530.22,39
15.63,No Sugar,0.123,Household,173.89,OUT001,High,Tier 2,Supermarket Type1,4675.56,39
13.3,Regular,0.036,Fruits and Vegetables,148.12,OUT004,Medium,Tier 2,Supermarket Type2,3620.96,17
14.23,Low Sugar,0.072,Dairy,149.17,OUT004,Medium,Tier 2,Supermarket Type2,3853.96,17
12.45,Regular,0.025,Fruits and Vegetables,166.5,OUT004,Medium,Tier 2,Supermarket Type2,3805.5,17
10.76,Low Sugar,0.024,Snack Foods,143.58,OUT004,Medium,Tier 2,Supermarket Type2,2953.85,17
11.41,Low Sugar,0.059,Frozen Foods,146.17,OUT004,Medium,Tier 2,Supermarket Type2,3153.86,17
15.05,Low Sugar,0.076,Soft Drinks,128.5,OUT004,Medium,Tier 2,Supermarket Type2,3616.34,17
9.73,Regular,0.06,Fruits and Vegetables,104.76,OUT002,Small,Tier 3,Food Mart,1928.3,28
12.7,Low Sugar,0.06,Baking Goods,121.86,OUT004,Medium,Tier 2,Supermarket Type2,2948.86,17
9.11,Low Sugar,0.016,Fruits and Vegetables,93.27,OUT002,Small,Tier 3,Food Mart,1553.3,28
7.96,Low Sugar,0.034,Fruits and Vegetables,86.72,OUT002,Small,Tier 3,Food Mart,1159.75,28
14.38,Regular,0.035,Breakfast,174.47,OUT003,Medium,Tier 1,Departmental Store,4404.59,27
13.73,Regular,0.065,Snack Foods,146.79,OUT004,Medium,Tier 2,Supermarket Type2,3692.06,17
12.73,Low Sugar,0.034,Fruits and Vegetables,154.23,OUT004,Medium,Tier 2,Supermarket Type2,3618.43,17
12.27,Regular,0.066,Fruits and Vegetables,127.65,OUT004,Medium,Tier 2,Supermarket Type2,2970.76,17
10.85,Low Sugar,0.036,Fruits and Vegetables,125.42,OUT004,Medium,Tier 2,Supermarket Type2,2603.19,17
14.46,No Sugar,0.045,Health and Hygiene,135.14,OUT004,Medium,Tier 2,Supermarket Type2,3619.4,17
8.67,No Sugar,0.18,Household,104.04,OUT002,Small,Tier 3,Food Mart,1674.24,28
12.35,Low Sugar,0.093,Baking Goods,158.43,OUT004,Medium,Tier 2,Supermarket Type2,3618.78,17
14.41,Low Sugar,0.227,Meat,169.72,OUT003,Medium,Tier 1,Departmental Store,4314.66,27
10.29,Low Sugar,0.121,Fruits and Vegetables,152.06,OUT004,Medium,Tier 2,Supermarket Type2,3023.14,17
12.04,Low Sugar,0.093,Canned,166.15,OUT004,Medium,Tier 2,Supermarket Type2,3705.28,17
16.89,Low Sugar,0.072,Meat,186.53,OUT003,Medium,Tier 1,Departmental Store,5219.36,27
8.7,No Sugar,0.141,Household,75.46,OUT001,High,Tier 2,Supermarket Type1,4483.74,39
13.11,No Sugar,0.089,Health and Hygiene,166.4,OUT004,Medium,Tier 2,Supermarket Type2,3952.79,17
9.57,No Sugar,0.017,Household,157.73,OUT004,Medium,Tier 2,Supermarket Type2,2974.97,17
10.22,Regular,0.08,Baking Goods,135.08,OUT004,Medium,Tier 2,Supermarket Type2,2659.27,17
11.83,Low Sugar,0.019,Starchy Foods,185.24,OUT002,Small,Tier 3,Food Mart,715.02,28
16.72,Low Sugar,0.021,Snack Foods,174.48,OUT003,Medium,Tier 1,Departmental Store,4933.27,27
13.09,No Sugar,0.043,Household,166.92,OUT004,Medium,Tier 2,Supermarket Type2,3959.48,17
10.82,No Sugar,0.165,Others,124.54,OUT004,Medium,Tier 2,Supermarket Type2,2578.88,17
14.28,Low Sugar,0.03,Meat,176.42,OUT003,Medium,Tier 1,Departmental Store,4422.5,27
11.97,Low Sugar,0.008,Baking Goods,140.76,OUT004,Medium,Tier 2,Supermarket Type2,3170.25,17
11.43,Low Sugar,0.058,Baking Goods,154.98,OUT004,Medium,Tier 2,Supermarket Type2,3339.24,17
8.83,Regular,0.128,Snack Foods,93.56,OUT002,Small,Tier 3,Food Mart,1494.79,28
11.7,Low Sugar,0.032,Canned,155.57,OUT004,Medium,Tier 2,Supermarket Type2,3413.37,17
16.6,Regular,0.193,Baking Goods,190.12,OUT003,Medium,Tier 1,Departmental Store,5225.93,27
11.63,Low Sugar,0.043,Meat,141.38,OUT004,Medium,Tier 2,Supermarket Type2,3106.32,17
12.33,No Sugar,0.007,Health and Hygiene,175.13,OUT004,Medium,Tier 2,Supermarket Type2,3956.26,17
16.68,Regular,0.03,Frozen Foods,166.75,OUT001,High,Tier 2,Supermarket Type1,4767.62,39
8.72,Regular,0.076,Fruits and Vegetables,120.93,OUT002,Small,Tier 3,Food Mart,2029.95,28
14.61,Regular,0.056,Dairy,166.68,OUT003,Medium,Tier 1,Departmental Store,4297.68,27
11.92,No Sugar,0.125,Household,106.3,OUT001,High,Tier 2,Supermarket Type1,2454.49,39
10.25,No Sugar,0.128,Health and Hygiene,115.45,OUT002,Small,Tier 3,Food Mart,2263.13,28
9.53,Low Sugar,0.091,Meat,117.41,OUT002,Small,Tier 3,Food Mart,2140.46,28
12.04,Regular,0.091,Snack Foods,126.95,OUT004,Medium,Tier 2,Supermarket Type2,2903.34,17
13.17,No Sugar,0.031,Others,217.45,OUT002,Small,Tier 3,Food Mart,998.21,28
12.54,Regular,0.102,Canned,199.49,OUT001,High,Tier 2,Supermarket Type1,4500.36,39
6.42,Low Sugar,0.046,Fruits and Vegetables,122.2,OUT002,Small,Tier 3,Food Mart,1536.78,28
14.51,Regular,0.068,Frozen Foods,116.12,OUT004,Medium,Tier 2,Supermarket Type2,3240.77,17
13.72,Low Sugar,0.088,Breads,124.37,OUT003,Medium,Tier 1,Departmental Store,6318.47,27
11.5,Low Sugar,0.081,Baking Goods,142.71,OUT004,Medium,Tier 2,Supermarket Type2,3103.4,17
12.34,Low Sugar,0.129,Soft Drinks,177.42,OUT001,High,Tier 2,Supermarket Type1,4004.24,39
15.45,No Sugar,0.073,Health and Hygiene,174.69,OUT001,High,Tier 2,Supermarket Type1,4651.98,39
14.51,Regular,0.021,Meat,143.07,OUT004,Medium,Tier 2,Supermarket Type2,3792.01,17
14.26,No Sugar,0.024,Health and Hygiene,157.31,OUT001,High,Tier 2,Supermarket Type1,4027.85,39
11.33,Low Sugar,0.141,Soft Drinks,158.86,OUT004,Medium,Tier 2,Supermarket Type2,3396.98,17
12.88,Regular,0.037,Baking Goods,152.5,OUT004,Medium,Tier 2,Supermarket Type2,3615.68,17
12.46,Regular,0.035,Meat,148.49,OUT004,Medium,Tier 2,Supermarket Type2,3438.81,17
16.03,Low Sugar,0.053,Frozen Foods,180.73,OUT003,Medium,Tier 1,Departmental Store,4905.03,27
11.28,Low Sugar,0.161,Fruits and Vegetables,114.78,OUT001,High,Tier 2,Supermarket Type1,2482.92,39
9.02,Regular,0.033,Fruits and Vegetables,127.08,OUT002,Small,Tier 3,Food Mart,2224.43,28
9.88,Low Sugar,0.03,Snack Foods,78.94,OUT002,Small,Tier 3,Food Mart,1433.45,28
14.18,Regular,0.087,Frozen Foods,153.99,OUT004,Medium,Tier 2,Supermarket Type2,3941.76,17
13.45,No Sugar,0.173,Household,181.9,OUT003,Medium,Tier 1,Departmental Store,4347.2,27
10.21,Regular,0.025,Fruits and Vegetables,139.46,OUT004,Medium,Tier 2,Supermarket Type2,2745.84,17
10.96,No Sugar,0.011,Others,106.66,OUT002,Small,Tier 3,Food Mart,2244.35,28
13.11,No Sugar,0.041,Household,150.25,OUT004,Medium,Tier 2,Supermarket Type2,3621.96,17
8.98,Low Sugar,0.085,Soft Drinks,114.61,OUT002,Small,Tier 3,Food Mart,1959.01,28
11.8,No Sugar,0.046,Others,126.14,OUT002,Small,Tier 3,Food Mart,578.93,28
13.82,No Sugar,0.035,Household,151.48,OUT004,Medium,Tier 2,Supermarket Type2,4481.31,17
14.97,Low Sugar,0.019,Dairy,190.03,OUT001,High,Tier 2,Supermarket Type1,4857.19,39
13.95,Regular,0.046,Frozen Foods,145.36,OUT004,Medium,Tier 2,Supermarket Type2,3713.12,17
9.92,No Sugar,0.015,Household,113.94,OUT002,Small,Tier 3,Food Mart,2158.8,28
12.84,No Sugar,0.02,Household,131.99,OUT004,Medium,Tier 2,Supermarket Type2,3187.56,17
12.54,Low Sugar,0.045,Meat,172.34,OUT004,Medium,Tier 2,Supermarket Type2,3946.6,17
14.07,Regular,0.042,Fruits and Vegetables,196.37,OUT001,High,Tier 2,Supermarket Type1,4783.41,39
11.48,Low Sugar,0.014,Fruits and Vegetables,136.32,OUT004,Medium,Tier 2,Supermarket Type2,2968.65,17
12.34,No Sugar,0.087,Health and Hygiene,156.41,OUT004,Medium,Tier 2,Supermarket Type2,3573.63,17
13.93,Low Sugar,0.037,Hard Drinks,164.37,OUT001,High,Tier 2,Supermarket Type1,4097.06,39
7.9,Regular,0.131,Snack Foods,120.62,OUT002,Small,Tier 3,Food Mart,1839.64,28
10.76,Regular,0.055,Frozen Foods,157.81,OUT004,Medium,Tier 2,Supermarket Type2,1740.27,17
14.53,Low Sugar,0.071,Snack Foods,138.65,OUT004,Medium,Tier 2,Supermarket Type2,3705.06,17
13.15,Low Sugar,0.053,Fruits and Vegetables,199.53,OUT001,High,Tier 2,Supermarket Type1,4639.9,39
11.65,Low Sugar,0.045,Frozen Foods,105.07,OUT001,High,Tier 2,Supermarket Type1,2368.96,39
9.86,No Sugar,0.034,Household,113.58,OUT002,Small,Tier 3,Food Mart,2138.25,28
12.58,Regular,0.077,Frozen Foods,129.5,OUT004,Medium,Tier 2,Supermarket Type2,3077.8,17
12.71,No Sugar,0.093,Household,150.64,OUT004,Medium,Tier 2,Supermarket Type2,3539.77,17
11.09,Low Sugar,0.063,Breads,135.74,OUT004,Medium,Tier 2,Supermarket Type2,2868.02,17
14.98,Low Sugar,0.011,Frozen Foods,241.12,OUT003,Medium,Tier 1,Departmental Store,5905.44,27
12.91,No Sugar,0.029,Household,153.4,OUT004,Medium,Tier 2,Supermarket Type2,3641.88,17
11.45,Regular,0.078,Dairy,127.67,OUT003,Medium,Tier 1,Departmental Store,6725.47,27
9.61,Low Sugar,0.011,Snack Foods,134.49,OUT004,Medium,Tier 2,Supermarket Type2,2508.55,17
13.39,Regular,0.072,Baking Goods,125.38,OUT004,Medium,Tier 2,Supermarket Type2,3177.17,17
15.41,Low Sugar,0.121,Dairy,181.15,OUT001,High,Tier 2,Supermarket Type1,4774.06,39
12.5,Low Sugar,0.063,Frozen Foods,163.97,OUT004,Medium,Tier 2,Supermarket Type2,3765.35,17
9.83,Regular,0.031,Frozen Foods,137.1,OUT004,Medium,Tier 2,Supermarket Type2,2612.87,17
15.59,Regular,0.05,Fruits and Vegetables,180.74,OUT001,High,Tier 2,Supermarket Type1,4806.88,39
13.49,No Sugar,0.074,Others,93.44,OUT004,Medium,Tier 2,Supermarket Type2,2546.18,17
12.45,Low Sugar,0.025,Dairy,166.62,OUT004,Medium,Tier 2,Supermarket Type2,3809.28,17
12.55,Low Sugar,0.188,Meat,160.6,OUT004,Medium,Tier 2,Supermarket Type2,3708.5,17
8.98,No Sugar,0.052,Household,110.57,OUT002,Small,Tier 3,Food Mart,1878.07,28
13.65,Low Sugar,0.091,Fruits and Vegetables,153.58,OUT004,Medium,Tier 2,Supermarket Type2,3812.09,17
12.59,Regular,0.026,Soft Drinks,163.47,OUT004,Medium,Tier 2,Supermarket Type2,3774.53,17
9.44,No Sugar,0.067,Household,117.62,OUT002,Small,Tier 3,Food Mart,2124.37,28
10.83,Low Sugar,0.017,Dairy,137.39,OUT004,Medium,Tier 2,Supermarket Type2,2843.24,17
15.83,Regular,0.122,Fruits and Vegetables,155.41,OUT003,Medium,Tier 1,Departmental Store,4343.19,27
16.34,Low Sugar,0.03,Frozen Foods,147.96,OUT003,Medium,Tier 1,Departmental Store,4305.39,27
13.28,Regular,0.137,Baking Goods,157.24,OUT004,Medium,Tier 2,Supermarket Type2,3804.07,17
12.95,Low Sugar,0.008,Breakfast,144.94,OUT004,Medium,Tier 2,Supermarket Type2,3477.81,17
11.58,Low Sugar,0.102,Soft Drinks,161.45,OUT004,Medium,Tier 2,Supermarket Type2,2637.01,17
13.0,Low Sugar,0.038,Fruits and Vegetables,156.84,OUT004,Medium,Tier 2,Supermarket Type2,3732.08,17
11.36,Regular,0.057,Meat,120.57,OUT004,Medium,Tier 2,Supermarket Type2,2618.68,17
12.49,No Sugar,0.057,Others,134.26,OUT004,Medium,Tier 2,Supermarket Type2,3154.55,17
15.14,Low Sugar,0.051,Frozen Foods,148.7,OUT001,High,Tier 2,Supermarket Type1,4050.37,39
12.83,Low Sugar,0.162,Baking Goods,147.06,OUT004,Medium,Tier 2,Supermarket Type2,3492.86,17
11.11,Regular,0.023,Hard Drinks,161.74,OUT004,Medium,Tier 2,Supermarket Type2,3404.92,17
13.13,Regular,0.013,Hard Drinks,125.84,OUT004,Medium,Tier 2,Supermarket Type2,3128.35,17
14.91,Regular,0.038,Snack Foods,149.75,OUT001,High,Tier 2,Supermarket Type1,4019.09,39
14.14,Low Sugar,0.058,Soft Drinks,153.07,OUT004,Medium,Tier 2,Supermarket Type2,3913.96,17
11.54,Low Sugar,0.054,Breakfast,118.11,OUT004,Medium,Tier 2,Supermarket Type2,2609.55,17
12.59,Low Sugar,0.108,Meat,148.3,OUT004,Medium,Tier 2,Supermarket Type2,3464.72,17
8.07,Low Sugar,0.027,Seafood,110.26,OUT002,Small,Tier 3,Food Mart,2295.72,28
12.85,No Sugar,0.052,Health and Hygiene,172.51,OUT001,High,Tier 2,Supermarket Type1,4709.94,39
14.19,Regular,0.126,Meat,157.81,OUT001,High,Tier 2,Supermarket Type1,4022.32,39
10.43,No Sugar,0.025,Health and Hygiene,130.29,OUT004,Medium,Tier 2,Supermarket Type2,2607.58,17
